time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-06-07T04:08:56.308Z,61.5277,-149.3152,23.9,0.7,ml,,,,0.6,ak,ak01979dcejp,2019-06-08T04:45:18.040Z,"3km SSW of Gateway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-07T04:08:40.790Z,36.6245,-121.2335,5.63,2.05,md,52,82,0.06539,0.08,nc,nc73193851,2019-06-07T17:33:03.873Z,"13km NW of Pinnacles, CA",earthquake,0.15,0.44,0.18,49,reviewed,nc,nc
2019-06-07T03:57:56.457Z,60.6512,-151.8816,81.8,1.1,ml,,,,0.29,ak,ak01979d1g7k,2019-06-07T04:02:04.154Z,"32km W of Nikiski, Alaska",earthquake,,2.4,,,automatic,ak,ak
2019-06-07T03:57:46.714Z,39.3595,-120.0094,4.7,1.1,ml,10,108.22,0.07,0.1501,nn,nn00687082,2019-06-07T17:11:15.208Z,"12km NNW of Incline Village, Nevada",earthquake,,3.1,0.36,5,reviewed,nn,nn
2019-06-07T03:57:36.176Z,39.361,-120.0156,5,1,ml,10,101.78,0.07,0.1584,nn,nn00687033,2019-06-07T17:04:52.265Z,"12km NNW of Incline Village, Nevada",earthquake,,2.8,0.41,6,reviewed,nn,nn
2019-06-07T03:57:08.460Z,34.0435,-117.5081667,4.01,1.72,ml,56,48,0.05896,0.21,ci,ci38628104,2019-06-07T13:45:59.030Z,"4km NNW of Glen Avon, CA",earthquake,0.2,0.68,0.157,24,reviewed,ci,ci
2019-06-07T03:54:02.043Z,60.067,-141.5424,0,1.4,ml,,,,1.07,ak,ak01979d0pnw,2019-06-07T03:57:52.960Z,"49km E of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-07T03:52:59.757Z,62.5285,-148.1423,57.6,1.9,ml,,,,0.65,ak,ak01979d0eo3,2019-06-07T04:06:15.438Z,"89km NNE of Sutton-Alpine, Alaska",earthquake,,1.5,,,automatic,ak,ak
2019-06-07T03:52:42.598Z,61.6792,-150.7783,99.9,1,ml,,,,1.44,ak,ak01979d0d81,2019-06-07T03:56:12.262Z,"39km W of Willow, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-06-07T03:52:25.209Z,39.3544,-120.0091,5.2,1.2,ml,9,96.04,0.065,0.2196,nn,nn00687085,2019-06-07T18:59:24.456Z,"11km NNW of Incline Village, Nevada",earthquake,,3.3,0,1,reviewed,nn,nn
2019-06-07T03:51:40.300Z,39.366,-120.018,-2.1,2.75,md,19,75,0.235,0.11,nc,nc73193846,2019-06-08T03:59:02.908Z,"14km N of Kings Beach, CA",earthquake,0.23,0.99,0.132,31,reviewed,nc,nc
2019-06-07T03:51:22.930Z,65.2894,-158.2338,5.9,1.4,ml,,,,0.77,ak,ak01979d044l,2019-06-07T03:56:11.489Z,"143km WNW of Ruby, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-07T03:50:59.680Z,18.9335,-65.3661,141,2.9,md,6,324,0.927,0.34,pr,pr2019158002,2019-06-07T07:40:23.634Z,"70km N of Culebra, Puerto Rico",earthquake,7.91,5.24,0.36,5,reviewed,pr,pr
2019-06-07T03:49:31.123Z,39.358,-120.0191,5,0.8,ml,10,101.57,0.067,0.1833,nn,nn00687029,2019-06-07T05:47:58.340Z,"12km NNW of Incline Village, Nevada",earthquake,,3.1,0.32,5,reviewed,nn,nn
2019-06-07T03:47:35.990Z,37.9048333,-122.197,1.53,0.79,md,8,254,0.02938,0.03,nc,nc73193836,2019-06-07T15:06:03.780Z,"3km NNW of Orinda, CA",earthquake,1.02,0.68,0.309,6,reviewed,nc,nc
2019-06-07T03:43:11.040Z,39.3683333,-120.0203333,-2.03,2.59,md,13,111,0.2333,0.1,nc,nc73193831,2019-06-08T03:44:02.837Z,"14km N of Tahoe Vista, CA",earthquake,0.25,1.48,0.114,23,reviewed,nc,nc
2019-06-07T03:31:01.080Z,19.6261,-68.0465,71,2.77,md,9,235,1.1902,0.05,pr,pr2019158011,2019-06-11T23:03:26.040Z,"111km NNE of Punta Cana, Dominican Republic",earthquake,1.6,4.32,0.43,6,reviewed,pr,pr
2019-06-07T03:29:38.550Z,44.2535,-114.0941667,2.3,1.71,ml,8,75,0.136,0.09,mb,mb80347489,2019-06-07T15:28:13.310Z,"29km SSE of Challis, Idaho",earthquake,0.45,1.43,0.133,5,reviewed,mb,mb
2019-06-07T03:26:01.672Z,65.2626,-158.2172,7.1,2.5,ml,,,,0.58,ak,ak01979cupkw,2019-06-08T04:42:50.040Z,"141km WNW of Ruby, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-07T03:22:20.650Z,34.046,-117.508,4.21,1.04,ml,29,50,0.03943,0.18,ci,ci38628056,2019-06-07T13:44:21.481Z,"4km NNW of Glen Avon, CA",earthquake,0.26,0.61,0.232,31,reviewed,ci,ci
2019-06-07T03:20:09.460Z,47.6975,-114.2218333,4.66,-0.67,md,4,115,0.064,0.02,mb,mb80347499,2019-06-07T15:47:21.900Z,"4km W of Polson, Montana",earthquake,0.44,1.51,,1,reviewed,mb,mb
2019-06-07T03:17:35.561Z,65.2972,-158.2831,1.9,1.6,ml,,,,0.86,ak,ak01979csur8,2019-06-07T03:26:23.561Z,"145km WNW of Ruby, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-07T03:13:44.388Z,65.2998,-158.2885,2.7,1.5,ml,,,,0.55,ak,ak01979cs0km,2019-06-07T03:16:50.591Z,"146km WNW of Ruby, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-07T03:08:22.172Z,65.2477,-158.2647,15.5,1,ml,,,,0.42,ak,ak01979cqwa0,2019-06-07T03:11:09.111Z,"142km WNW of Ruby, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-07T03:05:17.330Z,38.822834,-122.803833,3.21,0.55,md,7,181,0.004907,0.03,nc,nc73193821,2019-06-07T03:20:02.702Z,"6km NW of The Geysers, CA",earthquake,0.81,1.68,,1,automatic,nc,nc
2019-06-07T02:50:31.745Z,56.4773,-148.6005,10,3.3,ml,,198,2.535,0.76,us,us70003wjt,2019-06-07T03:03:12.040Z,"272km ESE of Kodiak, Alaska",earthquake,8.6,2,0.05,52,reviewed,us,us
2019-06-07T02:49:27.850Z,61.2125,-147.5617,18.4,1.4,ml,,,,0.48,ak,ak01979ce8br,2019-06-07T02:52:25.121Z,"65km W of Valdez, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-06-07T02:48:17.630Z,33.1776667,-116.1295,11.85,0.66,ml,16,126,0.03896,0.2,ci,ci38628008,2019-06-07T13:44:37.793Z,"4km N of Ocotillo Wells, CA",earthquake,0.53,0.51,0.097,8,reviewed,ci,ci
2019-06-07T02:48:07.990Z,38.8041667,-122.8233333,2.13,0.25,md,17,110,0.006549,0.05,nc,nc73193816,2019-06-07T22:58:02.992Z,"6km WNW of The Geysers, CA",earthquake,0.28,0.41,,1,reviewed,nc,nc
2019-06-07T02:30:10.370Z,33.4863333,-116.7883333,4.35,0.23,ml,23,48,0.02784,0.1,ci,ci38627976,2019-06-07T17:50:49.025Z,"9km NE of Aguanga, CA",earthquake,0.15,0.26,0.123,4,reviewed,ci,ci
2019-06-07T02:30:08.520Z,34.0551667,-117.5083333,4.78,1.08,ml,42,39,0.03089,0.17,ci,ci38627968,2019-06-07T17:46:14.190Z,"5km NNW of Glen Avon, CA",earthquake,0.18,0.34,0.16,26,reviewed,ci,ci
2019-06-07T02:27:00.050Z,31.6528,-104.28,5,2.6,mb_lg,,67,0.351,0.2,us,us70003wjp,2019-06-09T19:12:13.966Z,"64km W of Mentone, Texas",earthquake,1.5,1.9,0.102,33,reviewed,us,us
2019-06-07T02:20:19.350Z,34.3471667,-116.4716667,7.68,1.47,ml,28,65,0.09233,0.21,ci,ci38627944,2019-06-07T13:46:12.350Z,"26km N of Yucca Valley, CA",earthquake,0.38,0.82,0.135,28,reviewed,ci,ci
2019-06-07T02:12:25.670Z,34.0403333,-117.51,3.7,1.18,ml,34,63,0.0443,0.21,ci,ci38627928,2019-06-07T13:46:08.340Z,"4km NW of Glen Avon, CA",earthquake,0.28,0.8,0.201,30,reviewed,ci,ci
2019-06-07T01:56:29.000Z,58.2416,-153.0447,49.9,2,ml,,,,0.61,ak,ak01979bubz0,2019-06-07T02:01:34.881Z,"59km NNW of Kodiak Station, Alaska",earthquake,,1.4,,,automatic,ak,ak
2019-06-07T01:49:01.840Z,34.0565,-117.499,3.37,0.92,ml,25,71,0.03389,0.14,ci,ci38627896,2019-06-07T17:40:09.830Z,"5km NNW of Glen Avon, CA",earthquake,0.21,0.25,0.068,6,reviewed,ci,ci
2019-06-07T01:48:01.590Z,41.024,-111.6115,8.88,1.82,ml,30,48,0.04657,0.16,uu,uu60326977,2019-06-07T13:41:46.180Z,"5km ESE of Morgan, Utah",earthquake,0.26,0.63,0.126,10,reviewed,uu,uu
2019-06-07T01:44:24.620Z,34.042,-117.5096667,3.85,1.71,ml,50,27,0.04278,0.2,ci,ci38627888,2019-06-07T13:47:15.880Z,"4km NW of Glen Avon, CA",earthquake,0.22,0.67,0.147,25,reviewed,ci,ci
2019-06-07T01:36:41.540Z,34.0426667,-117.5043333,3.36,1.74,ml,59,24,0.04363,0.19,ci,ci38627880,2019-06-07T13:47:35.340Z,"4km NNW of Glen Avon, CA",earthquake,0.2,0.36,0.114,22,reviewed,ci,ci
2019-06-07T01:34:56.929Z,56.6167,-148.6902,10,2.9,ml,,249,2.419,0.27,us,us70003wjh,2019-06-07T01:49:27.040Z,"259km ESE of Kodiak, Alaska",earthquake,4.6,2,0.052,48,reviewed,us,us
2019-06-07T01:28:02.226Z,65.7579,-145.6594,4.4,1.5,ml,,,,1.23,ak,ak01979bo9um,2019-06-07T01:31:57.120Z,"55km NW of Circle Hot Springs Station, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-07T01:25:45.674Z,61.2702,-148.7098,28.4,1.6,ml,,,,1.15,ak,ak01979bno5k,2019-06-07T01:30:16.347Z,"34km SSE of Butte, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-07T01:24:58.859Z,56.4864,-148.7041,10,3.8,ml,,188,2.482,0.93,us,us70003wjb,2019-06-07T17:38:16.946Z,"267km ESE of Kodiak, Alaska",earthquake,7.6,2,0.041,80,reviewed,us,us
2019-06-07T01:05:59.170Z,38.810833,-122.8144989,3.79,0.55,md,13,87,0.01164,0.02,nc,nc73193801,2019-06-07T01:32:03.053Z,"6km NW of The Geysers, CA",earthquake,0.35,0.86,,1,automatic,nc,nc
2019-06-07T00:58:44.640Z,59.361,-153.426,-1.19,0.1,ml,5,162,0.009711,0.09,av,av62012186,2019-06-10T17:17:16.900Z,"94km ESE of Old Iliamna, Alaska",earthquake,0.15,0.86,0.202,5,reviewed,av,av
2019-06-07T00:58:34.100Z,38.8001671,-122.7368317,1.8,0.98,md,14,54,0.01691,0.03,nc,nc73193796,2019-06-07T01:22:02.988Z,"3km SSW of Cobb, CA",earthquake,0.29,0.61,0.03,4,automatic,nc,nc
2019-06-07T00:51:35.899Z,37.3558,-114.6644,0,1.3,ml,6,95.89,0.312,0.2126,nn,nn00687077,2019-06-07T16:30:26.388Z,"31km SSW of Caliente, Nevada",earthquake,,0,0.69,4,reviewed,nn,nn
2019-06-07T00:43:13.387Z,60.9212,-150.9802,57.7,1.1,ml,,,,0.28,ak,ak01979b62ui,2019-06-07T00:46:17.120Z,"30km NNE of Nikiski, Alaska",earthquake,,1.7,,,automatic,ak,ak
2019-06-07T00:40:24.060Z,19.3373337,-155.2553406,40.55,1.92,md,44,76,0.03491,0.13,hv,hv70985041,2019-06-07T00:43:31.810Z,"10km S of Volcano, Hawaii",earthquake,0.64,0.74,0.01,8,automatic,hv,hv
2019-06-07T00:35:19.590Z,37.5826667,-118.8715,3.92,0.78,md,10,154,0.03447,0.11,nc,nc73193791,2019-06-07T16:00:04.323Z,"11km ESE of Mammoth Lakes, CA",earthquake,0.56,1.24,0.132,8,reviewed,nc,nc
2019-06-07T00:27:06.800Z,18.5711,-68.3163,41,2.69,md,3,343,1.3323,0.16,pr,pr2019158001,2019-06-08T02:10:14.040Z,"17km ESE of Punta Cana, Dominican Republic",earthquake,3.22,15.2,0.26,3,reviewed,pr,pr
2019-06-07T00:19:55.970Z,51.8121667,-178.8185,10.49,0.2,ml,4,193,0.01057,0.15,av,av62012156,2019-06-11T01:02:38.490Z,"47km W of Tanaga Volcano, Alaska",earthquake,1.35,0.91,0.028,4,reviewed,av,av
2019-06-07T00:13:26.710Z,39.3576667,-123.239,3.14,1.27,md,8,194,0.1348,0.05,nc,nc73193786,2019-06-07T03:03:05.606Z,"11km NNW of Redwood Valley, CA",earthquake,0.9,5.37,0.101,6,reviewed,nc,nc
2019-06-07T00:09:07.660Z,17.9523,-68.5346,47,2.41,md,10,228,1.1405,0.54,pr,pr2019158000,2019-06-08T02:13:12.040Z,"57km S of Boca de Yuma, Dominican Republic",earthquake,4.39,12.78,0.24,10,reviewed,pr,pr
2019-06-07T00:05:07.920Z,38.8376656,-122.8379974,1.33,0.97,md,17,111,0.002167,0.03,nc,nc73193776,2019-06-07T00:27:03.658Z,"10km NW of The Geysers, CA",earthquake,0.25,0.46,0.07,2,automatic,nc,nc
2019-06-07T00:01:33.530Z,36.1203333,-117.6678333,2.6,0.71,ml,11,91,0.07202,0.09,ci,ci38627808,2019-06-07T19:12:57.076Z,"27km ENE of Coso Junction, CA",earthquake,0.2,0.45,0.039,3,reviewed,ci,ci
2019-06-07T00:01:29.375Z,60.1652,-141.3049,0.2,1.5,ml,,,,1.03,ak,ak01979ax409,2019-06-07T00:08:48.623Z,"63km E of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-06T23:52:06.548Z,63.2497,-151.7531,7.6,0.7,ml,,,,0.85,ak,ak019781dm6m,2019-06-06T23:56:15.150Z,"132km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-06T23:48:42.440Z,38.7533333,-122.7278333,2.14,0.18,md,14,206,0.008569,0.05,nc,nc73193771,2019-06-07T01:00:02.864Z,"4km SE of The Geysers, CA",earthquake,0.42,0.57,0.027,3,reviewed,nc,nc
2019-06-06T23:45:57.960Z,42.6316667,-111.3948333,-3.27,1.77,ml,11,116,0.156,0.28,uu,uu60326942,2019-06-07T13:52:34.840Z,"17km E of Soda Springs, Idaho",earthquake,1.43,3.14,0.385,2,reviewed,uu,uu
2019-06-06T23:40:02.050Z,18.8601667,-155.2258333,10.35,2.45,ml,43,266,0.3691,0.13,hv,hv70984976,2019-06-07T00:26:29.080Z,"46km SE of Pahala, Hawaii",earthquake,0.67,0.62,0.142,20,reviewed,hv,hv
2019-06-06T23:34:18.590Z,37.1328333,-88.823,3.86,2.03,md,42,82,0.07616,0.21,nm,nm60250332,2019-06-10T17:57:24.550Z,"9km WSW of Metropolis, Illinois",earthquake,0.37,1.88,0.086,20,reviewed,nm,nm
2019-06-06T23:12:38.020Z,17.9205,-67.203,7,1.7,md,3,311,0.1269,0.34,pr,pr2019157018,2019-06-07T04:58:02.234Z,"6km SSW of Pole Ojea, Puerto Rico",earthquake,2.85,1.93,0.08,3,reviewed,pr,pr
2019-06-06T23:05:30.500Z,52.076,-176.1375,-0.76,-0.69,ml,4,126,0.022,0.05,av,av70834149,2019-06-07T00:20:06.650Z,"41km ENE of Adak, Alaska",earthquake,0.26,0.29,0.297,4,reviewed,av,av
2019-06-06T22:48:54.850Z,18.773,-67.4181,8,2.78,md,9,285,0.3933,0.32,pr,pr2019157017,2019-06-07T01:35:40.370Z,"45km NW of San Antonio, Puerto Rico",earthquake,1.4,1.53,0.13,6,reviewed,pr,pr
2019-06-06T22:47:34.950Z,37.4896667,-121.585,3.68,0.76,md,10,130,0.05541,0.08,nc,nc73193761,2019-06-07T00:16:03.592Z,"25km ENE of Alum Rock, CA",earthquake,0.33,0.77,0.111,9,reviewed,nc,nc
2019-06-06T22:42:04.292Z,63.3034,-147.7224,70.7,1.4,ml,,,,0.7,ak,ak019780q18t,2019-06-06T22:47:22.547Z,"62km E of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-06T22:40:55.270Z,38.7963333,-122.7389984,1.12,0.87,md,15,69,0.0132,0.02,nc,nc73193756,2019-06-06T22:55:02.120Z,"3km NE of The Geysers, CA",earthquake,0.28,0.53,0.08,4,automatic,nc,nc
2019-06-06T22:34:31.650Z,33.5248333,-116.7193333,3.9,0.43,ml,16,82,0.04315,0.06,ci,ci38627672,2019-06-06T23:59:16.978Z,"5km SW of Anza, CA",earthquake,0.16,0.28,0.068,11,reviewed,ci,ci
2019-06-06T22:29:46.600Z,52.0761667,-176.129,-0.77,-0.12,ml,4,132,0.02406,0.1,av,av62012081,2019-06-06T23:55:25.530Z,"42km ENE of Adak, Alaska",earthquake,0.27,0.31,0.253,4,reviewed,av,av
2019-06-06T22:29:10.695Z,62.0996,-149.5372,19.8,2.7,ml,,,,0.8,ak,ak019780n9gs,2019-06-06T23:12:46.040Z,"17km ESE of Y, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-06-06T22:11:03.150Z,36.1175,-117.6615,0.55,1.49,ml,15,92,0.07506,0.16,ci,ci38627656,2019-06-06T23:59:33.408Z,"27km ENE of Coso Junction, CA",earthquake,0.33,0.59,0.237,18,reviewed,ci,ci
2019-06-06T22:07:40.230Z,34.1651667,-117.6008333,9.66,0.85,ml,17,81,0.05405,0.11,ci,ci38627632,2019-06-08T00:56:26.299Z,"5km NNW of Rancho Cucamonga, CA",earthquake,0.28,0.31,0.057,6,reviewed,ci,ci
2019-06-06T22:06:04.810Z,18.8161,-67.4885,8,2.59,md,11,292,0.4317,0.27,pr,pr2019157016,2019-06-07T01:35:27.925Z,"54km NW of San Antonio, Puerto Rico",earthquake,1.25,0.93,0.46,11,reviewed,pr,pr
2019-06-06T22:05:31.380Z,36.0106667,-117.4021667,6.26,0.19,ml,4,269,0.08476,0.02,ci,ci38627640,2019-06-07T00:39:40.927Z,"27km N of Searles Valley, CA",earthquake,0.51,0.43,0.146,3,reviewed,ci,ci
2019-06-06T21:58:22.318Z,66.2189,-157.247,3.6,1.3,ml,,,,0.51,ak,ak01978082hj,2019-06-06T22:01:00.175Z,"78km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-06T21:52:23.620Z,34.2035,-116.4606667,10.6,1.13,ml,20,73,0.046,0.32,ci,ci38627600,2019-06-06T23:59:49.824Z,"10km NNW of Yucca Valley, CA",earthquake,0.55,1.22,0.166,30,reviewed,ci,ci
2019-06-06T21:51:18.629Z,36.67733333,-95.3745,0,2.02,ml,33,182,0.5812859319,0.32,ok,ok2019lart,2019-06-10T21:42:15.513Z,"16km NNE of Chelsea, Oklahoma",quarry blast,,0.4,0.28,8,reviewed,ok,ok
2019-06-06T21:48:06.948Z,37.441,-117.2939,6.7,2.2,ml,23,85.37,0.143,0.1742,nn,nn00686999,2019-06-07T02:06:19.238Z,"30km S of Goldfield, Nevada",earthquake,,1.5,0.25,12,reviewed,nn,nn
2019-06-06T21:46:09.811Z,39.2224,-120.0961,7.6,1.1,ml,12,68.36,0.028,0.1503,nn,nn00686995,2019-06-07T02:06:13.721Z,"3km N of Dollar Point, California",earthquake,,1,0.3,6,reviewed,nn,nn
2019-06-06T21:43:50.870Z,36.0136667,-117.4036667,6.24,1.7,ml,17,76,0.08211,0.18,ci,ci38627584,2019-06-07T02:06:00.857Z,"27km N of Searles Valley, CA",earthquake,0.36,1.02,0.114,25,reviewed,ci,ci
2019-06-06T21:36:25.870Z,52.0695,-176.1681667,-0.89,-0.68,ml,4,169,0.01977,0.08,av,av70834144,2019-06-06T23:50:22.720Z,"39km ENE of Adak, Alaska",earthquake,0.5,0.36,0.099,3,reviewed,av,av
2019-06-06T21:25:16.290Z,33.0703333,-114.9955,-0.21,1.56,ml,7,87,0.09893,0.21,ci,ci38627552,2019-06-07T00:49:47.333Z,"46km NE of Holtville, CA",quarry blast,0.72,31.61,0.206,3,reviewed,ci,ci
2019-06-06T21:18:57.430Z,36.1186667,-117.6703333,2.59,0.55,ml,11,91,0.0737,0.07,ci,ci38627528,2019-06-07T18:44:55.366Z,"26km ENE of Coso Junction, CA",earthquake,0.22,0.42,0.222,5,reviewed,ci,ci
2019-06-06T21:17:14.083Z,63.2299,-147.4572,229.3,1.2,ml,,,,1.15,ak,ak01977zzb3x,2019-06-06T21:24:12.459Z,"77km ESE of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-06-06T21:05:29.030Z,33.7246667,-116.8376667,15.08,0.92,ml,26,113,0.08101,0.17,ci,ci38627504,2019-06-07T00:00:24.727Z,"6km ESE of Valle Vista, CA",earthquake,0.38,0.52,0.225,25,reviewed,ci,ci
2019-06-06T21:05:16.570Z,19.7246667,-155.0083333,6.79,2.16,ml,41,217,0.03008,0.14,hv,hv70984756,2019-06-06T23:41:28.350Z,"8km E of Hilo, Hawaii",earthquake,0.44,0.6,0.133,15,reviewed,hv,hv
2019-06-06T21:02:29.471Z,61.8282,-150.0201,35.6,1.9,ml,,,,0.51,ak,ak01977zw2x0,2019-06-06T21:08:38.356Z,"9km N of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-06-06T20:52:31.400Z,36.0193333,-117.3968333,6.63,1.22,ml,17,80,0.08408,0.11,ci,ci38627480,2019-06-07T19:32:30.323Z,"28km N of Searles Valley, CA",earthquake,0.28,0.45,0.28,8,reviewed,ci,ci
2019-06-06T20:51:54.880Z,33.49,-116.7973333,2.98,0.51,ml,12,146,0.02245,0.06,ci,ci37217124,2019-06-07T00:07:06.759Z,"8km NE of Aguanga, CA",earthquake,0.21,0.23,0.095,3,reviewed,ci,ci
2019-06-06T20:51:37.160Z,34.0918333,-117.2998333,14.63,0.95,ml,10,155,0.1424,0.07,ci,ci38627472,2019-06-07T00:04:33.453Z,"2km NNE of Colton, CA",earthquake,0.24,0.85,0.173,7,reviewed,ci,ci
2019-06-06T20:48:49.304Z,62.1673,-150.7373,0.1,1.7,ml,,,,0.82,ak,ak01977zkjtk,2019-06-06T21:00:05.392Z,"37km WSW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-06T20:48:31.550Z,33.4895,-116.797,3.28,1.17,ml,46,36,0.02298,0.21,ci,ci38627464,2019-06-07T00:01:22.770Z,"8km NE of Aguanga, CA",earthquake,0.21,0.6,0.119,26,reviewed,ci,ci
2019-06-06T20:47:48.260Z,33.4868333,-116.7983333,2.94,1.78,ml,59,27,0.02552,0.18,ci,ci38627456,2019-06-08T00:45:51.790Z,"8km NE of Aguanga, CA",earthquake,0.15,0.49,0.129,68,reviewed,ci,ci
2019-06-06T20:47:14.370Z,34.0538333,-117.5055,4.36,1.02,ml,23,67,0.03314,0.15,ci,ci38627440,2019-06-08T00:45:50.746Z,"5km NNW of Glen Avon, CA",earthquake,0.22,0.42,0.19,18,reviewed,ci,ci
2019-06-06T20:44:52.410Z,37.594,-119.0096667,2.11,0.31,md,6,200,0.02178,0.04,nc,nc73193721,2019-06-06T23:32:03.346Z,"6km SSW of Mammoth Lakes, CA",earthquake,0.38,0.54,0.364,5,reviewed,nc,nc
2019-06-06T20:44:43.430Z,38.8356667,-122.8241667,1.06,0.19,md,8,77,0.00931,0.03,nc,nc73193716,2019-06-07T00:38:02.727Z,"9km NW of The Geysers, CA",earthquake,0.34,1.05,,1,reviewed,nc,nc
2019-06-06T20:40:36.680Z,37.4223333,-118.3588333,4.92,1.28,md,9,102,0.05623,0.03,nc,nc73193711,2019-06-06T21:50:03.739Z,"6km NE of Dixon Lane-Meadow Creek, CA",earthquake,0.32,0.9,0.128,6,reviewed,nc,nc
2019-06-06T20:35:00.890Z,46.073,-122.638666666667,-0.68,1.03,ml,12,141,,0.21,uw,uw61526796,2019-06-06T21:37:50.860Z,"17km ENE of Kalama, Washington",explosion,0.66,31.61,0.191836132786757,10,reviewed,uw,uw
2019-06-06T20:31:06.880Z,38.8033333,-122.8205032,1.63,0.92,md,18,80,0.008745,0.05,nc,nc73193706,2019-06-06T20:59:03.428Z,"6km WNW of The Geysers, CA",earthquake,0.24,0.43,0.11,5,automatic,nc,nc
2019-06-06T20:28:08.195Z,62.2463,-148.1879,13.2,1,ml,,,,0.37,ak,ak01977zg6au,2019-06-06T20:33:18.461Z,"60km NE of Sutton-Alpine, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-06-06T20:25:14.420Z,52.067,-176.1181667,1.71,-1.11,ml,4,154,0.02149,0.08,av,av70834139,2019-06-06T23:46:50.670Z,"42km ENE of Adak, Alaska",earthquake,0.55,1.03,0.257,4,reviewed,av,av
2019-06-06T20:14:19.860Z,33.4808333,-116.7875,3.71,0.6,ml,19,96,0.09419,0.11,ci,ci38627416,2019-06-07T00:08:37.903Z,"8km ENE of Aguanga, CA",earthquake,0.25,0.9,0.071,5,reviewed,ci,ci
2019-06-06T20:12:22.110Z,38.8416672,-122.8376694,1.31,0.57,md,9,133,0.003515,0.01,nc,nc73193696,2019-06-06T20:35:03.294Z,"10km NW of The Geysers, CA",earthquake,0.56,0.7,,1,automatic,nc,nc
2019-06-06T20:09:48.820Z,38.8443333,-122.843,4.83,1.32,md,20,97,0.008205,0.1,nc,nc73193691,2019-06-07T01:22:03.988Z,"11km NW of The Geysers, CA",earthquake,0.53,31.61,0.874,2,reviewed,nc,nc
2019-06-06T19:48:48.550Z,34.047,-117.4933333,3.39,0.94,ml,12,107,0.03561,0.12,ci,ci37217284,2019-06-08T00:40:46.570Z,"4km NNW of Glen Avon, CA",earthquake,0.39,0.22,0.147,6,reviewed,ci,ci
2019-06-06T19:48:29.680Z,34.037,-117.5006667,3.25,0.98,ml,26,89,0.0384,0.15,ci,ci38627344,2019-06-08T00:36:59.239Z,"3km NNW of Glen Avon, CA",earthquake,0.23,0.22,0.168,18,reviewed,ci,ci
2019-06-06T19:40:17.891Z,61.84,-149.1408,40.4,1.6,ml,,,,0.64,ak,ak01977yxc1s,2019-06-06T19:50:49.578Z,"11km NNE of Fishhook, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-06T19:38:15.639Z,60.8807,-147.8482,131.6,1.7,ml,,,,1.06,ak,ak01977ywwbe,2019-06-06T19:43:37.084Z,"47km ENE of Whittier, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-06-06T19:31:57.050Z,38.800499,-122.8249969,2.01,0.56,md,10,147,0.008973,0.04,nc,nc73193686,2019-06-06T19:51:04.036Z,"6km WNW of The Geysers, CA",earthquake,0.43,0.77,,1,automatic,nc,nc
2019-06-06T19:30:32.750Z,34.0393333,-117.4986667,3.17,0.93,ml,20,68,0.03721,0.11,ci,ci38627296,2019-06-07T22:24:35.665Z,"3km NNW of Glen Avon, CA",earthquake,0.15,0.2,0.112,16,reviewed,ci,ci
2019-06-06T19:26:44.580Z,38.8278351,-122.8136673,1.77,1.14,md,19,57,0.005247,0.03,nc,nc73193681,2019-06-06T19:41:03.988Z,"8km NW of The Geysers, CA",earthquake,0.22,0.44,0.05,4,automatic,nc,nc
2019-06-06T19:20:27.387Z,61.5696,-150.521,52.4,1.7,ml,,,,0.62,ak,ak01977yt2gb,2019-06-06T19:25:42.720Z,"30km W of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-06-06T19:10:49.946Z,39.4404,-119.4986,7.2,1.1,ml,5,118.81,0.284,0.1453,nn,nn00687017,2019-06-07T02:06:27.923Z,"13km NW of Stagecoach, Nevada",earthquake,,3.6,0.23,3,reviewed,nn,nn
